Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1860,zzz. Not colonized
Algeria,DZA,1860,France
Angola,AGO,1860,Portugal
Antigua and Barbuda,ATG,1860,United Kingdom
Argentina,ARG,1860,zzzz. No longer colonized
Armenia,ARM,1860,zzz. Not colonized
Australia,AUS,1860,United Kingdom
Azerbaijan,AZE,1860,zzz. Not colonized
Bahamas,BHS,1860,United Kingdom
Bahrain,BHR,1860,zzz. Not colonized
Bangladesh,BGD,1860,United Kingdom
Barbados,BRB,1860,United Kingdom
Belgium,BEL,1860,zz. Colonizer
Belize,BLZ,1860,z. Multiple colonizers
Benin,BEN,1860,zzz. Not colonized
Bhutan,BTN,1860,zzz. Not colonized
Bolivia,BOL,1860,zzzz. No longer colonized
Botswana,BWA,1860,zzz. Not colonized
Brazil,BRA,1860,zzzz. No longer colonized
Brunei,BRN,1860,zzz. Not colonized
Burkina Faso,BFA,1860,zzz. Not colonized
Burundi,BDI,1860,zzz. Not colonized
Cambodia,KHM,1860,zzz. Not colonized
Cameroon,CMR,1860,zzz. Not colonized
Canada,CAN,1860,United Kingdom
Cape Verde,CPV,1860,Portugal
Central African Republic,CAF,1860,zzz. Not colonized
Chad,TCD,1860,zzz. Not colonized
Chile,CHL,1860,zzzz. No longer colonized
China,CHN,1860,zzz. Not colonized
Colombia,COL,1860,zzzz. No longer colonized
Comoros,COM,1860,zzz. Not colonized
Congo,COG,1860,zzz. Not colonized
Costa Rica,CRI,1860,zzzz. No longer colonized
Cote d'Ivoire,CIV,1860,zzz. Not colonized
Cuba,CUB,1860,Spain
Democratic Republic of Congo,COD,1860,zzz. Not colonized
Djibouti,DJI,1860,zzz. Not colonized
Dominica,DMA,1860,United Kingdom
Dominican Republic,DOM,1860,Spain
East Timor,TLS,1860,Portugal
Ecuador,ECU,1860,zzzz. No longer colonized
Egypt,EGY,1860,zzz. Not colonized
El Salvador,SLV,1860,zzzz. No longer colonized
Equatorial Guinea,GNQ,1860,Spain
Eritrea,ERI,1860,zzz. Not colonized
Eswatini,SWZ,1860,zzz. Not colonized
Ethiopia,ETH,1860,zzz. Not colonized
Fiji,FJI,1860,zzz. Not colonized
France,FRA,1860,zz. Colonizer
Gabon,GAB,1860,zzz. Not colonized
Gambia,GMB,1860,zzz. Not colonized
Georgia,GEO,1860,zzz. Not colonized
Germany,DEU,1860,zz. Colonizer
Ghana,GHA,1860,zzzz. No longer colonized
Grenada,GRD,1860,United Kingdom
Guatemala,GTM,1860,zzzz. No longer colonized
Guinea,GIN,1860,zzz. Not colonized
Guinea-Bissau,GNB,1860,zzz. Not colonized
Guyana,GUY,1860,United Kingdom
Haiti,HTI,1860,zzzz. No longer colonized
Honduras,HND,1860,zzzz. No longer colonized
India,IND,1860,United Kingdom
Indonesia,IDN,1860,Netherlands
Iran,IRN,1860,zzz. Not colonized
Iraq,IRQ,1860,zzz. Not colonized
Israel,ISR,1860,zzz. Not colonized
Italy,ITA,1860,zz. Colonizer
Jamaica,JAM,1860,United Kingdom
Japan,JPN,1860,zzz. Not colonized
Jordan,JOR,1860,zzz. Not colonized
Kazakhstan,KAZ,1860,zzz. Not colonized
Kenya,KEN,1860,zzz. Not colonized
Kiribati,KIR,1860,zzz. Not colonized
Kuwait,KWT,1860,zzz. Not colonized
Kyrgyzstan,KGZ,1860,zzz. Not colonized
Laos,LAO,1860,zzz. Not colonized
Lebanon,LBN,1860,zzz. Not colonized
Lesotho,LSO,1860,zzz. Not colonized
Liberia,LBR,1860,zzz. Not colonized
Libya,LBY,1860,zzz. Not colonized
Madagascar,MDG,1860,zzz. Not colonized
Malawi,MWI,1860,zzz. Not colonized
Malaysia,MYS,1860,zzzz. No longer colonized
Maldives,MDV,1860,zzz. Not colonized
Mali,MLI,1860,zzz. Not colonized
Marshall Islands,MHL,1860,zzz. Not colonized
Mauritania,MRT,1860,zzz. Not colonized
Mauritius,MUS,1860,United Kingdom
Mexico,MEX,1860,zzzz. No longer colonized
Micronesia (country),FSM,1860,Spain
Mongolia,MNG,1860,zzz. Not colonized
Morocco,MAR,1860,zzz. Not colonized
Mozambique,MOZ,1860,zzz. Not colonized
Myanmar,MMR,1860,zzz. Not colonized
Namibia,NAM,1860,zzz. Not colonized
Nauru,NRU,1860,zzz. Not colonized
Nepal,NPL,1860,zzz. Not colonized
Netherlands,NLD,1860,zz. Colonizer
New Zealand,NZL,1860,United Kingdom
Nicaragua,NIC,1860,zzzz. No longer colonized
Niger,NER,1860,zzz. Not colonized
Nigeria,NGA,1860,zzz. Not colonized
North Korea,PRK,1860,zzz. Not colonized
Oman,OMN,1860,zzz. Not colonized
Pakistan,PAK,1860,United Kingdom
Palau,PLW,1860,zzz. Not colonized
Panama,PAN,1860,zzzz. No longer colonized
Papua New Guinea,PNG,1860,zzz. Not colonized
Paraguay,PRY,1860,zzzz. No longer colonized
Peru,PER,1860,zzzz. No longer colonized
Philippines,PHL,1860,Spain
Portugal,PRT,1860,zz. Colonizer
Qatar,QAT,1860,zzz. Not colonized
Rwanda,RWA,1860,zzz. Not colonized
Saint Kitts and Nevis,KNA,1860,United Kingdom
Saint Lucia,LCA,1860,United Kingdom
Saint Vincent and the Grenadines,VCT,1860,United Kingdom
