Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,2012,zzz. Not colonized
Algeria,DZA,2012,zzzz. No longer colonized
Angola,AGO,2012,zzzz. No longer colonized
Antigua and Barbuda,ATG,2012,zzzz. No longer colonized
Argentina,ARG,2012,zzzz. No longer colonized
Armenia,ARM,2012,zzz. Not colonized
Australia,AUS,2012,zzzz. No longer colonized
Azerbaijan,AZE,2012,zzz. Not colonized
Bahamas,BHS,2012,zzzz. No longer colonized
Bahrain,BHR,2012,zzzz. No longer colonized
Bangladesh,BGD,2012,zzzz. No longer colonized
Barbados,BRB,2012,zzzz. No longer colonized
Belgium,BEL,2012,zz. Colonizer
Belize,BLZ,2012,zzzz. No longer colonized
Benin,BEN,2012,zzzz. No longer colonized
Bhutan,BTN,2012,zzzz. No longer colonized
Bolivia,BOL,2012,zzzz. No longer colonized
Botswana,BWA,2012,zzzz. No longer colonized
Brazil,BRA,2012,zzzz. No longer colonized
Brunei,BRN,2012,zzzz. No longer colonized
Burkina Faso,BFA,2012,zzzz. No longer colonized
Burundi,BDI,2012,zzzz. No longer colonized
Cambodia,KHM,2012,zzzz. No longer colonized
Cameroon,CMR,2012,zzzz. No longer colonized
Canada,CAN,2012,zzzz. No longer colonized
Cape Verde,CPV,2012,zzzz. No longer colonized
Central African Republic,CAF,2012,zzzz. No longer colonized
Chad,TCD,2012,zzzz. No longer colonized
Chile,CHL,2012,zzzz. No longer colonized
China,CHN,2012,zzz. Not colonized
Colombia,COL,2012,zzzz. No longer colonized
Comoros,COM,2012,zzzz. No longer colonized
Congo,COG,2012,zzzz. No longer colonized
Costa Rica,CRI,2012,zzzz. No longer colonized
Cote d'Ivoire,CIV,2012,zzzz. No longer colonized
Cuba,CUB,2012,zzzz. No longer colonized
Cyprus,CYP,2012,zzzz. No longer colonized
Democratic Republic of Congo,COD,2012,zzzz. No longer colonized
Djibouti,DJI,2012,zzzz. No longer colonized
Dominica,DMA,2012,zzzz. No longer colonized
Dominican Republic,DOM,2012,zzzz. No longer colonized
East Timor,TLS,2012,zzzz. No longer colonized
Ecuador,ECU,2012,zzzz. No longer colonized
Egypt,EGY,2012,zzzz. No longer colonized
El Salvador,SLV,2012,zzzz. No longer colonized
Equatorial Guinea,GNQ,2012,zzzz. No longer colonized
Eritrea,ERI,2012,zzzz. No longer colonized
Eswatini,SWZ,2012,zzzz. No longer colonized
Ethiopia,ETH,2012,zzz. Not colonized
Fiji,FJI,2012,zzzz. No longer colonized
France,FRA,2012,zz. Colonizer
Gabon,GAB,2012,zzzz. No longer colonized
Gambia,GMB,2012,zzzz. No longer colonized
Georgia,GEO,2012,zzz. Not colonized
Germany,DEU,2012,zz. Colonizer
Ghana,GHA,2012,zzzz. No longer colonized
Grenada,GRD,2012,zzzz. No longer colonized
Guatemala,GTM,2012,zzzz. No longer colonized
Guinea,GIN,2012,zzzz. No longer colonized
Guinea-Bissau,GNB,2012,zzzz. No longer colonized
Guyana,GUY,2012,zzzz. No longer colonized
Haiti,HTI,2012,zzzz. No longer colonized
Honduras,HND,2012,zzzz. No longer colonized
India,IND,2012,zzzz. No longer colonized
Indonesia,IDN,2012,zzzz. No longer colonized
Iran,IRN,2012,zzz. Not colonized
Iraq,IRQ,2012,zzzz. No longer colonized
Israel,ISR,2012,zzzz. No longer colonized
Italy,ITA,2012,zz. Colonizer
Jamaica,JAM,2012,zzzz. No longer colonized
Japan,JPN,2012,zzz. Not colonized
Jordan,JOR,2012,zzzz. No longer colonized
Kazakhstan,KAZ,2012,zzz. Not colonized
Kenya,KEN,2012,zzzz. No longer colonized
Kiribati,KIR,2012,zzzz. No longer colonized
Kuwait,KWT,2012,zzzz. No longer colonized
Kyrgyzstan,KGZ,2012,zzz. Not colonized
Laos,LAO,2012,zzzz. No longer colonized
Lebanon,LBN,2012,zzzz. No longer colonized
Lesotho,LSO,2012,zzzz. No longer colonized
Liberia,LBR,2012,zzz. Not colonized
Libya,LBY,2012,zzzz. No longer colonized
Madagascar,MDG,2012,zzzz. No longer colonized
Malawi,MWI,2012,zzzz. No longer colonized
Malaysia,MYS,2012,zzzz. No longer colonized
Maldives,MDV,2012,zzzz. No longer colonized
Mali,MLI,2012,zzzz. No longer colonized
Marshall Islands,MHL,2012,zzzz. No longer colonized
Mauritania,MRT,2012,zzzz. No longer colonized
Mauritius,MUS,2012,zzzz. No longer colonized
Mexico,MEX,2012,zzzz. No longer colonized
Micronesia (country),FSM,2012,zzzz. No longer colonized
Mongolia,MNG,2012,zzz. Not colonized
Morocco,MAR,2012,zzzz. No longer colonized
Mozambique,MOZ,2012,zzzz. No longer colonized
Myanmar,MMR,2012,zzzz. No longer colonized
Namibia,NAM,2012,zzzz. No longer colonized
Nauru,NRU,2012,zzzz. No longer colonized
Nepal,NPL,2012,zzz. Not colonized
Netherlands,NLD,2012,zz. Colonizer
New Zealand,NZL,2012,zzzz. No longer colonized
Nicaragua,NIC,2012,zzzz. No longer colonized
Niger,NER,2012,zzzz. No longer colonized
Nigeria,NGA,2012,zzzz. No longer colonized
North Korea,PRK,2012,zzz. Not colonized
Oman,OMN,2012,zzz. Not colonized
Pakistan,PAK,2012,zzzz. No longer colonized
Palau,PLW,2012,zzzz. No longer colonized
Panama,PAN,2012,zzzz. No longer colonized
Papua New Guinea,PNG,2012,zzzz. No longer colonized
Paraguay,PRY,2012,zzzz. No longer colonized
Peru,PER,2012,zzzz. No longer colonized
Philippines,PHL,2012,zzzz. No longer colonized
Portugal,PRT,2012,zz. Colonizer
Qatar,QAT,2012,zzzz. No longer colonized
Rwanda,RWA,2012,zzzz. No longer colonized
Saint Kitts and Nevis,KNA,2012,zzzz. No longer colonized
Saint Lucia,LCA,2012,zzzz. No longer colonized
Saint Vincent and the Grenadines,VCT,2012,zzzz. No longer colonized
Samoa,WSM,2012,zzzz. No longer colonized
Sao Tome and Principe,STP,2012,zzzz. No longer colonized
Saudi Arabia,SAU,2012,zzz. Not colonized
Senegal,SEN,2012,zzzz. No longer colonized
Seychelles,SYC,2012,zzzz. No longer colonized
Sierra Leone,SLE,2012,zzzz. No longer colonized
Singapore,SGP,2012,zzzz. No longer colonized
Solomon Islands,SLB,2012,zzzz. No longer colonized
Somalia,SOM,2012,zzzz. No longer colonized
South Africa,ZAF,2012,zzzz. No longer colonized
South Korea,KOR,2012,zzz. Not colonized
South Sudan,SSD,2012,zzz. Not colonized
Spain,ESP,2012,zz. Colonizer
Sri Lanka,LKA,2012,zzzz. No longer colonized
Sudan,SDN,2012,zzzz. No longer colonized
Suriname,SUR,2012,zzzz. No longer colonized
Syria,SYR,2012,zzzz. No longer colonized
Taiwan,TWN,2012,zzz. Not colonized
Tajikistan,TJK,2012,zzz. Not colonized
Tanzania,TZA,2012,zzzz. No longer colonized
Thailand,THA,2012,zzz. Not colonized
Togo,TGO,2012,zzzz. No longer colonized
Tonga,TON,2012,zzzz. No longer colonized
Trinidad and Tobago,TTO,2012,zzzz. No longer colonized
Tunisia,TUN,2012,zzzz. No longer colonized
Turkey,TUR,2012,zzz. Not colonized
Turkmenistan,TKM,2012,zzz. Not colonized
Tuvalu,TUV,2012,zzzz. No longer colonized
Uganda,UGA,2012,zzzz. No longer colonized
United Arab Emirates,ARE,2012,zzzz. No longer colonized
United Kingdom,GBR,2012,zz. Colonizer
United States,USA,2012,zzzz. No longer colonized
Uruguay,URY,2012,zzzz. No longer colonized
Uzbekistan,UZB,2012,zzz. Not colonized
Vanuatu,VUT,2012,zzzz. No longer colonized
Venezuela,VEN,2012,zzzz. No longer colonized
Vietnam,VNM,2012,zzzz. No longer colonized
Yemen,YEM,2012,zzzz. No longer colonized
Zambia,ZMB,2012,zzzz. No longer colonized
Zimbabwe,ZWE,2012,zzzz. No longer colonized
