Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1763,zzz. Not colonized
Algeria,DZA,1763,zzz. Not colonized
Angola,AGO,1763,Portugal
Antigua and Barbuda,ATG,1763,United Kingdom
Argentina,ARG,1763,Spain
Armenia,ARM,1763,zzz. Not colonized
Australia,AUS,1763,zzz. Not colonized
Azerbaijan,AZE,1763,zzz. Not colonized
Bahamas,BHS,1763,zzz. Not colonized
Bahrain,BHR,1763,zzz. Not colonized
Bangladesh,BGD,1763,zzz. Not colonized
Barbados,BRB,1763,United Kingdom
Belgium,BEL,1763,zz. Colonizer
Belize,BLZ,1763,Spain
Benin,BEN,1763,zzz. Not colonized
Bhutan,BTN,1763,zzz. Not colonized
Bolivia,BOL,1763,Spain
Botswana,BWA,1763,zzz. Not colonized
Brazil,BRA,1763,Portugal
Brunei,BRN,1763,zzz. Not colonized
Burkina Faso,BFA,1763,zzz. Not colonized
Burundi,BDI,1763,zzz. Not colonized
Cambodia,KHM,1763,zzz. Not colonized
Cameroon,CMR,1763,zzz. Not colonized
Canada,CAN,1763,z. Multiple colonizers
Cape Verde,CPV,1763,Portugal
Central African Republic,CAF,1763,zzz. Not colonized
Chad,TCD,1763,zzz. Not colonized
Chile,CHL,1763,Spain
China,CHN,1763,zzz. Not colonized
Colombia,COL,1763,Spain
Comoros,COM,1763,zzz. Not colonized
Congo,COG,1763,zzz. Not colonized
Costa Rica,CRI,1763,Spain
Cote d'Ivoire,CIV,1763,zzz. Not colonized
Cuba,CUB,1763,Spain
Democratic Republic of Congo,COD,1763,zzz. Not colonized
Djibouti,DJI,1763,zzz. Not colonized
Dominica,DMA,1763,France
Dominican Republic,DOM,1763,Spain
East Timor,TLS,1763,Portugal
Ecuador,ECU,1763,Spain
Egypt,EGY,1763,zzz. Not colonized
El Salvador,SLV,1763,Spain
Equatorial Guinea,GNQ,1763,zzz. Not colonized
Eritrea,ERI,1763,zzz. Not colonized
Eswatini,SWZ,1763,zzz. Not colonized
Ethiopia,ETH,1763,zzz. Not colonized
Fiji,FJI,1763,zzz. Not colonized
France,FRA,1763,zz. Colonizer
Gabon,GAB,1763,zzz. Not colonized
Gambia,GMB,1763,zzz. Not colonized
Georgia,GEO,1763,zzz. Not colonized
Germany,DEU,1763,zz. Colonizer
Ghana,GHA,1763,Portugal
Grenada,GRD,1763,United Kingdom
Guatemala,GTM,1763,Spain
Guinea,GIN,1763,zzz. Not colonized
Guinea-Bissau,GNB,1763,zzz. Not colonized
Guyana,GUY,1763,Netherlands
Haiti,HTI,1763,France
Honduras,HND,1763,Spain
India,IND,1763,zzz. Not colonized
Indonesia,IDN,1763,Netherlands
Iran,IRN,1763,zzz. Not colonized
Iraq,IRQ,1763,zzz. Not colonized
Israel,ISR,1763,zzz. Not colonized
Italy,ITA,1763,zz. Colonizer
Jamaica,JAM,1763,United Kingdom
Japan,JPN,1763,zzz. Not colonized
Jordan,JOR,1763,zzz. Not colonized
Kazakhstan,KAZ,1763,zzz. Not colonized
Kenya,KEN,1763,zzz. Not colonized
Kiribati,KIR,1763,zzz. Not colonized
Kuwait,KWT,1763,zzz. Not colonized
Kyrgyzstan,KGZ,1763,zzz. Not colonized
Laos,LAO,1763,zzz. Not colonized
Lebanon,LBN,1763,zzz. Not colonized
