Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1765,zzz. Not colonized
Algeria,DZA,1765,zzz. Not colonized
Angola,AGO,1765,Portugal
Antigua and Barbuda,ATG,1765,United Kingdom
Argentina,ARG,1765,Spain
Armenia,ARM,1765,zzz. Not colonized
Australia,AUS,1765,zzz. Not colonized
Azerbaijan,AZE,1765,zzz. Not colonized
Bahamas,BHS,1765,zzz. Not colonized
Bahrain,BHR,1765,zzz. Not colonized
Bangladesh,BGD,1765,zzz. Not colonized
Barbados,BRB,1765,United Kingdom
Belgium,BEL,1765,zz. Colonizer
Belize,BLZ,1765,Spain
Benin,BEN,1765,zzz. Not colonized
Bhutan,BTN,1765,zzz. Not colonized
Bolivia,BOL,1765,Spain
Botswana,BWA,1765,zzz. Not colonized
Brazil,BRA,1765,Portugal
Brunei,BRN,1765,zzz. Not colonized
Burkina Faso,BFA,1765,zzz. Not colonized
Burundi,BDI,1765,zzz. Not colonized
Cambodia,KHM,1765,zzz. Not colonized
Cameroon,CMR,1765,zzz. Not colonized
Canada,CAN,1765,United Kingdom
Cape Verde,CPV,1765,Portugal
Central African Republic,CAF,1765,zzz. Not colonized
Chad,TCD,1765,zzz. Not colonized
Chile,CHL,1765,Spain
China,CHN,1765,zzz. Not colonized
Colombia,COL,1765,Spain
Comoros,COM,1765,zzz. Not colonized
Congo,COG,1765,zzz. Not colonized
Costa Rica,CRI,1765,Spain
Cote d'Ivoire,CIV,1765,zzz. Not colonized
Cuba,CUB,1765,Spain
Democratic Republic of Congo,COD,1765,zzz. Not colonized
Djibouti,DJI,1765,zzz. Not colonized
Dominica,DMA,1765,zzzz. No longer colonized
Dominican Republic,DOM,1765,Spain
East Timor,TLS,1765,Portugal
Ecuador,ECU,1765,Spain
Egypt,EGY,1765,zzz. Not colonized
El Salvador,SLV,1765,Spain
Equatorial Guinea,GNQ,1765,zzz. Not colonized
Eritrea,ERI,1765,zzz. Not colonized
Eswatini,SWZ,1765,zzz. Not colonized
Ethiopia,ETH,1765,zzz. Not colonized
Fiji,FJI,1765,zzz. Not colonized
France,FRA,1765,zz. Colonizer
Gabon,GAB,1765,zzz. Not colonized
Gambia,GMB,1765,zzz. Not colonized
Georgia,GEO,1765,zzz. Not colonized
Germany,DEU,1765,zz. Colonizer
Ghana,GHA,1765,Portugal
Grenada,GRD,1765,United Kingdom
Guatemala,GTM,1765,Spain
Guinea,GIN,1765,zzz. Not colonized
Guinea-Bissau,GNB,1765,zzz. Not colonized
Guyana,GUY,1765,Netherlands
Haiti,HTI,1765,France
Honduras,HND,1765,Spain
India,IND,1765,zzz. Not colonized
Indonesia,IDN,1765,Netherlands
Iran,IRN,1765,zzz. Not colonized
Iraq,IRQ,1765,zzz. Not colonized
Israel,ISR,1765,zzz. Not colonized
Italy,ITA,1765,zz. Colonizer
Jamaica,JAM,1765,United Kingdom
Japan,JPN,1765,zzz. Not colonized
Jordan,JOR,1765,zzz. Not colonized
Kazakhstan,KAZ,1765,zzz. Not colonized
Kenya,KEN,1765,zzz. Not colonized
Kiribati,KIR,1765,zzz. Not colonized
Kuwait,KWT,1765,zzz. Not colonized
Kyrgyzstan,KGZ,1765,zzz. Not colonized
