Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1739,zzz. Not colonized
Algeria,DZA,1739,zzz. Not colonized
Angola,AGO,1739,Portugal
Antigua and Barbuda,ATG,1739,United Kingdom
Argentina,ARG,1739,Spain
Armenia,ARM,1739,zzz. Not colonized
Australia,AUS,1739,zzz. Not colonized
Azerbaijan,AZE,1739,zzz. Not colonized
Bahamas,BHS,1739,zzz. Not colonized
Bahrain,BHR,1739,zzz. Not colonized
Bangladesh,BGD,1739,zzz. Not colonized
Barbados,BRB,1739,United Kingdom
Belgium,BEL,1739,zz. Colonizer
Belize,BLZ,1739,Spain
Benin,BEN,1739,zzz. Not colonized
Bhutan,BTN,1739,zzz. Not colonized
Bolivia,BOL,1739,Spain
Botswana,BWA,1739,zzz. Not colonized
Brazil,BRA,1739,Portugal
Brunei,BRN,1739,zzz. Not colonized
Burkina Faso,BFA,1739,zzz. Not colonized
Burundi,BDI,1739,zzz. Not colonized
Cambodia,KHM,1739,zzz. Not colonized
Cameroon,CMR,1739,zzz. Not colonized
Canada,CAN,1739,France
Cape Verde,CPV,1739,Portugal
Central African Republic,CAF,1739,zzz. Not colonized
Chad,TCD,1739,zzz. Not colonized
Chile,CHL,1739,Spain
China,CHN,1739,zzz. Not colonized
Colombia,COL,1739,Spain
Comoros,COM,1739,zzz. Not colonized
Congo,COG,1739,zzz. Not colonized
Costa Rica,CRI,1739,Spain
Cote d'Ivoire,CIV,1739,zzz. Not colonized
Cuba,CUB,1739,Spain
Democratic Republic of Congo,COD,1739,zzz. Not colonized
Djibouti,DJI,1739,zzz. Not colonized
Dominica,DMA,1739,France
Dominican Republic,DOM,1739,Spain
East Timor,TLS,1739,Portugal
Ecuador,ECU,1739,Spain
Egypt,EGY,1739,zzz. Not colonized
El Salvador,SLV,1739,Spain
Equatorial Guinea,GNQ,1739,zzz. Not colonized
Eritrea,ERI,1739,zzz. Not colonized
Eswatini,SWZ,1739,zzz. Not colonized
Ethiopia,ETH,1739,zzz. Not colonized
Fiji,FJI,1739,zzz. Not colonized
France,FRA,1739,zz. Colonizer
Gabon,GAB,1739,zzz. Not colonized
Gambia,GMB,1739,zzz. Not colonized
Georgia,GEO,1739,zzz. Not colonized
Germany,DEU,1739,zz. Colonizer
Ghana,GHA,1739,Portugal
Grenada,GRD,1739,France
Guatemala,GTM,1739,Spain
Guinea,GIN,1739,zzz. Not colonized
Guinea-Bissau,GNB,1739,zzz. Not colonized
