Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1590,zzz. Not colonized
Algeria,DZA,1590,zzz. Not colonized
Angola,AGO,1590,Portugal
Antigua and Barbuda,ATG,1590,zzz. Not colonized
Argentina,ARG,1590,Spain
Armenia,ARM,1590,zzz. Not colonized
Australia,AUS,1590,zzz. Not colonized
Azerbaijan,AZE,1590,zzz. Not colonized
Bahamas,BHS,1590,zzz. Not colonized
Bahrain,BHR,1590,zzz. Not colonized
Bangladesh,BGD,1590,zzz. Not colonized
Barbados,BRB,1590,zzz. Not colonized
Belgium,BEL,1590,zz. Colonizer
Belize,BLZ,1590,Spain
Benin,BEN,1590,zzz. Not colonized
Bhutan,BTN,1590,zzz. Not colonized
Bolivia,BOL,1590,Spain
Botswana,BWA,1590,zzz. Not colonized
Brazil,BRA,1590,Portugal
Brunei,BRN,1590,zzz. Not colonized
Burkina Faso,BFA,1590,zzz. Not colonized
Burundi,BDI,1590,zzz. Not colonized
Cambodia,KHM,1590,zzz. Not colonized
Cameroon,CMR,1590,zzz. Not colonized
Canada,CAN,1590,zzz. Not colonized
Cape Verde,CPV,1590,Portugal
Central African Republic,CAF,1590,zzz. Not colonized
Chad,TCD,1590,zzz. Not colonized
Chile,CHL,1590,Spain
China,CHN,1590,zzz. Not colonized
Colombia,COL,1590,Spain
Comoros,COM,1590,zzz. Not colonized
Congo,COG,1590,zzz. Not colonized
Costa Rica,CRI,1590,Spain
Cote d'Ivoire,CIV,1590,zzz. Not colonized
Cuba,CUB,1590,Spain
Democratic Republic of Congo,COD,1590,zzz. Not colonized
Djibouti,DJI,1590,zzz. Not colonized
Dominica,DMA,1590,zzz. Not colonized
Dominican Republic,DOM,1590,Spain
East Timor,TLS,1590,zzz. Not colonized
Ecuador,ECU,1590,Spain
Egypt,EGY,1590,zzz. Not colonized
El Salvador,SLV,1590,Spain
Equatorial Guinea,GNQ,1590,zzz. Not colonized
Eritrea,ERI,1590,zzz. Not colonized
Eswatini,SWZ,1590,zzz. Not colonized
Ethiopia,ETH,1590,zzz. Not colonized
Fiji,FJI,1590,zzz. Not colonized
France,FRA,1590,zz. Colonizer
Gabon,GAB,1590,zzz. Not colonized
Gambia,GMB,1590,zzz. Not colonized
Georgia,GEO,1590,zzz. Not colonized
Germany,DEU,1590,zz. Colonizer
Ghana,GHA,1590,Portugal
Grenada,GRD,1590,zzz. Not colonized
Guatemala,GTM,1590,Spain
Guinea,GIN,1590,zzz. Not colonized
Guinea-Bissau,GNB,1590,zzz. Not colonized
Guyana,GUY,1590,Netherlands
Haiti,HTI,1590,zzz. Not colonized
Honduras,HND,1590,Spain
India,IND,1590,zzz. Not colonized
Indonesia,IDN,1590,zzz. Not colonized
Iran,IRN,1590,zzz. Not colonized
Iraq,IRQ,1590,zzz. Not colonized
Israel,ISR,1590,zzz. Not colonized
Italy,ITA,1590,zz. Colonizer
Jamaica,JAM,1590,Spain
Japan,JPN,1590,zzz. Not colonized
Jordan,JOR,1590,zzz. Not colonized
Kazakhstan,KAZ,1590,zzz. Not colonized
Kenya,KEN,1590,zzz. Not colonized
Kiribati,KIR,1590,zzz. Not colonized
Kuwait,KWT,1590,zzz. Not colonized
Kyrgyzstan,KGZ,1590,zzz. Not colonized
Laos,LAO,1590,zzz. Not colonized
Lebanon,LBN,1590,zzz. Not colonized
Lesotho,LSO,1590,zzz. Not colonized
Liberia,LBR,1590,zzz. Not colonized
