Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1604,zzz. Not colonized
Algeria,DZA,1604,zzz. Not colonized
Angola,AGO,1604,Portugal
Antigua and Barbuda,ATG,1604,zzz. Not colonized
Argentina,ARG,1604,Spain
Armenia,ARM,1604,zzz. Not colonized
Australia,AUS,1604,zzz. Not colonized
Azerbaijan,AZE,1604,zzz. Not colonized
Bahamas,BHS,1604,zzz. Not colonized
Bahrain,BHR,1604,zzz. Not colonized
Bangladesh,BGD,1604,zzz. Not colonized
Barbados,BRB,1604,zzz. Not colonized
Belgium,BEL,1604,zz. Colonizer
Belize,BLZ,1604,Spain
Benin,BEN,1604,zzz. Not colonized
Bhutan,BTN,1604,zzz. Not colonized
Bolivia,BOL,1604,Spain
Botswana,BWA,1604,zzz. Not colonized
Brazil,BRA,1604,Portugal
Brunei,BRN,1604,zzz. Not colonized
Burkina Faso,BFA,1604,zzz. Not colonized
Burundi,BDI,1604,zzz. Not colonized
Cambodia,KHM,1604,zzz. Not colonized
Cameroon,CMR,1604,zzz. Not colonized
Canada,CAN,1604,zzz. Not colonized
Cape Verde,CPV,1604,Portugal
Central African Republic,CAF,1604,zzz. Not colonized
Chad,TCD,1604,zzz. Not colonized
Chile,CHL,1604,Spain
China,CHN,1604,zzz. Not colonized
Colombia,COL,1604,Spain
Comoros,COM,1604,zzz. Not colonized
Congo,COG,1604,zzz. Not colonized
Costa Rica,CRI,1604,Spain
Cote d'Ivoire,CIV,1604,zzz. Not colonized
Cuba,CUB,1604,Spain
Democratic Republic of Congo,COD,1604,zzz. Not colonized
Djibouti,DJI,1604,zzz. Not colonized
Dominica,DMA,1604,zzz. Not colonized
Dominican Republic,DOM,1604,Spain
East Timor,TLS,1604,zzz. Not colonized
Ecuador,ECU,1604,Spain
Egypt,EGY,1604,zzz. Not colonized
El Salvador,SLV,1604,Spain
Equatorial Guinea,GNQ,1604,zzz. Not colonized
Eritrea,ERI,1604,zzz. Not colonized
Eswatini,SWZ,1604,zzz. Not colonized
Ethiopia,ETH,1604,zzz. Not colonized
Fiji,FJI,1604,zzz. Not colonized
France,FRA,1604,zz. Colonizer
Gabon,GAB,1604,zzz. Not colonized
Gambia,GMB,1604,zzz. Not colonized
Georgia,GEO,1604,zzz. Not colonized
