Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1742,zzz. Not colonized
Algeria,DZA,1742,zzz. Not colonized
Angola,AGO,1742,Portugal
Antigua and Barbuda,ATG,1742,United Kingdom
Argentina,ARG,1742,Spain
Armenia,ARM,1742,zzz. Not colonized
Australia,AUS,1742,zzz. Not colonized
Azerbaijan,AZE,1742,zzz. Not colonized
Bahamas,BHS,1742,zzz. Not colonized
Bahrain,BHR,1742,zzz. Not colonized
Bangladesh,BGD,1742,zzz. Not colonized
Barbados,BRB,1742,United Kingdom
Belgium,BEL,1742,zz. Colonizer
Belize,BLZ,1742,Spain
Benin,BEN,1742,zzz. Not colonized
Bhutan,BTN,1742,zzz. Not colonized
Bolivia,BOL,1742,Spain
Botswana,BWA,1742,zzz. Not colonized
Brazil,BRA,1742,Portugal
Brunei,BRN,1742,zzz. Not colonized
Burkina Faso,BFA,1742,zzz. Not colonized
Burundi,BDI,1742,zzz. Not colonized
Cambodia,KHM,1742,zzz. Not colonized
Cameroon,CMR,1742,zzz. Not colonized
Canada,CAN,1742,France
Cape Verde,CPV,1742,Portugal
Central African Republic,CAF,1742,zzz. Not colonized
Chad,TCD,1742,zzz. Not colonized
Chile,CHL,1742,Spain
China,CHN,1742,zzz. Not colonized
Colombia,COL,1742,Spain
Comoros,COM,1742,zzz. Not colonized
Congo,COG,1742,zzz. Not colonized
Costa Rica,CRI,1742,Spain
Cote d'Ivoire,CIV,1742,zzz. Not colonized
Cuba,CUB,1742,Spain
Democratic Republic of Congo,COD,1742,zzz. Not colonized
Djibouti,DJI,1742,zzz. Not colonized
Dominica,DMA,1742,France
Dominican Republic,DOM,1742,Spain
East Timor,TLS,1742,Portugal
Ecuador,ECU,1742,Spain
Egypt,EGY,1742,zzz. Not colonized
El Salvador,SLV,1742,Spain
Equatorial Guinea,GNQ,1742,zzz. Not colonized
Eritrea,ERI,1742,zzz. Not colonized
Eswatini,SWZ,1742,zzz. Not colonized
Ethiopia,ETH,1742,zzz. Not colonized
Fiji,FJI,1742,zzz. Not colonized
France,FRA,1742,zz. Colonizer
Gabon,GAB,1742,zzz. Not colonized
Gambia,GMB,1742,zzz. Not colonized
Georgia,GEO,1742,zzz. Not colonized
Germany,DEU,1742,zz. Colonizer
Ghana,GHA,1742,Portugal
Grenada,GRD,1742,France
Guatemala,GTM,1742,Spain
Guinea,GIN,1742,zzz. Not colonized
Guinea-Bissau,GNB,1742,zzz. Not colonized
Guyana,GUY,1742,Netherlands
Haiti,HTI,1742,France
Honduras,HND,1742,Spain
India,IND,1742,zzz. Not colonized
Indonesia,IDN,1742,Netherlands
Iran,IRN,1742,zzz. Not colonized
Iraq,IRQ,1742,zzz. Not colonized
Israel,ISR,1742,zzz. Not colonized
Italy,ITA,1742,zz. Colonizer
Jamaica,JAM,1742,United Kingdom
Japan,JPN,1742,zzz. Not colonized
Jordan,JOR,1742,zzz. Not colonized
Kazakhstan,KAZ,1742,zzz. Not colonized
Kenya,KEN,1742,zzz. Not colonized
Kiribati,KIR,1742,zzz. Not colonized
Kuwait,KWT,1742,zzz. Not colonized
Kyrgyzstan,KGZ,1742,zzz. Not colonized
Laos,LAO,1742,zzz. Not colonized
Lebanon,LBN,1742,zzz. Not colonized
Lesotho,LSO,1742,zzz. Not colonized
Liberia,LBR,1742,zzz. Not colonized
Libya,LBY,1742,zzz. Not colonized
Madagascar,MDG,1742,zzz. Not colonized
Malawi,MWI,1742,zzz. Not colonized
Malaysia,MYS,1742,zzzz. No longer colonized
Maldives,MDV,1742,zzz. Not colonized
Mali,MLI,1742,zzz. Not colonized
Marshall Islands,MHL,1742,zzz. Not colonized
Mauritania,MRT,1742,zzz. Not colonized
Mauritius,MUS,1742,France
Mexico,MEX,1742,Spain
Micronesia (country),FSM,1742,Spain
Mongolia,MNG,1742,zzz. Not colonized
Morocco,MAR,1742,zzz. Not colonized
Mozambique,MOZ,1742,zzz. Not colonized
Myanmar,MMR,1742,zzz. Not colonized
Namibia,NAM,1742,zzz. Not colonized
Nauru,NRU,1742,zzz. Not colonized
Nepal,NPL,1742,zzz. Not colonized
Netherlands,NLD,1742,zz. Colonizer
New Zealand,NZL,1742,zzz. Not colonized
Nicaragua,NIC,1742,Spain
Niger,NER,1742,zzz. Not colonized
Nigeria,NGA,1742,zzz. Not colonized
North Korea,PRK,1742,zzz. Not colonized
Oman,OMN,1742,zzz. Not colonized
Pakistan,PAK,1742,zzz. Not colonized
Palau,PLW,1742,zzz. Not colonized
Panama,PAN,1742,Spain
Papua New Guinea,PNG,1742,zzz. Not colonized
Paraguay,PRY,1742,Spain
Peru,PER,1742,Spain
Philippines,PHL,1742,Spain
Portugal,PRT,1742,zz. Colonizer
Qatar,QAT,1742,zzz. Not colonized
Rwanda,RWA,1742,zzz. Not colonized
Saint Kitts and Nevis,KNA,1742,United Kingdom
Saint Lucia,LCA,1742,France
Saint Vincent and the Grenadines,VCT,1742,zzz. Not colonized
Samoa,WSM,1742,zzz. Not colonized
Sao Tome and Principe,STP,1742,Portugal
Saudi Arabia,SAU,1742,zzz. Not colonized
Senegal,SEN,1742,United Kingdom
Seychelles,SYC,1742,zzz. Not colonized
Sierra Leone,SLE,1742,zzz. Not colonized
Singapore,SGP,1742,zzz. Not colonized
Solomon Islands,SLB,1742,zzz. Not colonized
Somalia,SOM,1742,zzz. Not colonized
South Africa,ZAF,1742,Netherlands
South Korea,KOR,1742,zzz. Not colonized
South Sudan,SSD,1742,zzz. Not colonized
Spain,ESP,1742,zz. Colonizer
Sri Lanka,LKA,1742,zzzz. No longer colonized
Sudan,SDN,1742,zzz. Not colonized
Suriname,SUR,1742,Netherlands
Syria,SYR,1742,zzz. Not colonized
Taiwan,TWN,1742,zzz. Not colonized
Tajikistan,TJK,1742,zzz. Not colonized
Tanzania,TZA,1742,zzz. Not colonized
Thailand,THA,1742,zzz. Not colonized
Togo,TGO,1742,zzz. Not colonized
Tonga,TON,1742,zzz. Not colonized
Trinidad and Tobago,TTO,1742,Spain
Tunisia,TUN,1742,zzz. Not colonized
Turkey,TUR,1742,zzz. Not colonized
Turkmenistan,TKM,1742,zzz. Not colonized
Tuvalu,TUV,1742,zzz. Not colonized
Uganda,UGA,1742,zzz. Not colonized
United Arab Emirates,ARE,1742,zzz. Not colonized
United Kingdom,GBR,1742,zz. Colonizer
United States,USA,1742,United Kingdom
Uruguay,URY,1742,z. Multiple colonizers
Uzbekistan,UZB,1742,zzz. Not colonized
Vanuatu,VUT,1742,zzz. Not colonized
Venezuela,VEN,1742,Spain
Vietnam,VNM,1742,zzz. Not colonized
Yemen,YEM,1742,zzz. Not colonized
Zambia,ZMB,1742,zzz. Not colonized
Zimbabwe,ZWE,1742,zzz. Not colonized
