Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1715,zzz. Not colonized
Algeria,DZA,1715,zzz. Not colonized
Angola,AGO,1715,Portugal
Antigua and Barbuda,ATG,1715,United Kingdom
Argentina,ARG,1715,Spain
Armenia,ARM,1715,zzz. Not colonized
Australia,AUS,1715,zzz. Not colonized
Azerbaijan,AZE,1715,zzz. Not colonized
Bahamas,BHS,1715,zzz. Not colonized
Bahrain,BHR,1715,zzz. Not colonized
Bangladesh,BGD,1715,zzz. Not colonized
Barbados,BRB,1715,United Kingdom
Belgium,BEL,1715,zz. Colonizer
Belize,BLZ,1715,Spain
Benin,BEN,1715,zzz. Not colonized
Bhutan,BTN,1715,zzz. Not colonized
Bolivia,BOL,1715,Spain
Botswana,BWA,1715,zzz. Not colonized
Brazil,BRA,1715,Portugal
Brunei,BRN,1715,zzz. Not colonized
Burkina Faso,BFA,1715,zzz. Not colonized
Burundi,BDI,1715,zzz. Not colonized
Cambodia,KHM,1715,zzz. Not colonized
Cameroon,CMR,1715,zzz. Not colonized
Canada,CAN,1715,France
Cape Verde,CPV,1715,Portugal
Central African Republic,CAF,1715,zzz. Not colonized
Chad,TCD,1715,zzz. Not colonized
Chile,CHL,1715,Spain
China,CHN,1715,zzz. Not colonized
Colombia,COL,1715,Spain
Comoros,COM,1715,zzz. Not colonized
Congo,COG,1715,zzz. Not colonized
Costa Rica,CRI,1715,Spain
Cote d'Ivoire,CIV,1715,zzz. Not colonized
Cuba,CUB,1715,Spain
Democratic Republic of Congo,COD,1715,zzz. Not colonized
Djibouti,DJI,1715,zzz. Not colonized
Dominica,DMA,1715,France
Dominican Republic,DOM,1715,Spain
East Timor,TLS,1715,Portugal
Ecuador,ECU,1715,Spain
Egypt,EGY,1715,zzz. Not colonized
El Salvador,SLV,1715,Spain
Equatorial Guinea,GNQ,1715,zzz. Not colonized
Eritrea,ERI,1715,zzz. Not colonized
Eswatini,SWZ,1715,zzz. Not colonized
Ethiopia,ETH,1715,zzz. Not colonized
Fiji,FJI,1715,zzz. Not colonized
France,FRA,1715,zz. Colonizer
Gabon,GAB,1715,zzz. Not colonized
Gambia,GMB,1715,zzz. Not colonized
Georgia,GEO,1715,zzz. Not colonized
Germany,DEU,1715,zz. Colonizer
Ghana,GHA,1715,Portugal
Grenada,GRD,1715,France
Guatemala,GTM,1715,Spain
Guinea,GIN,1715,zzz. Not colonized
Guinea-Bissau,GNB,1715,zzz. Not colonized
Guyana,GUY,1715,Netherlands
Haiti,HTI,1715,France
Honduras,HND,1715,Spain
India,IND,1715,zzz. Not colonized
Indonesia,IDN,1715,Netherlands
Iran,IRN,1715,zzz. Not colonized
Iraq,IRQ,1715,zzz. Not colonized
Israel,ISR,1715,zzz. Not colonized
Italy,ITA,1715,zz. Colonizer
Jamaica,JAM,1715,United Kingdom
Japan,JPN,1715,zzz. Not colonized
Jordan,JOR,1715,zzz. Not colonized
Kazakhstan,KAZ,1715,zzz. Not colonized
Kenya,KEN,1715,zzz. Not colonized
Kiribati,KIR,1715,zzz. Not colonized
Kuwait,KWT,1715,zzz. Not colonized
Kyrgyzstan,KGZ,1715,zzz. Not colonized
Laos,LAO,1715,zzz. Not colonized
Lebanon,LBN,1715,zzz. Not colonized
Lesotho,LSO,1715,zzz. Not colonized
Liberia,LBR,1715,zzz. Not colonized
Libya,LBY,1715,zzz. Not colonized
Madagascar,MDG,1715,zzz. Not colonized
Malawi,MWI,1715,zzz. Not colonized
Malaysia,MYS,1715,zzzz. No longer colonized
Maldives,MDV,1715,zzz. Not colonized
Mali,MLI,1715,zzz. Not colonized
Marshall Islands,MHL,1715,zzz. Not colonized
Mauritania,MRT,1715,zzz. Not colonized
Mauritius,MUS,1715,France
Mexico,MEX,1715,Spain
Micronesia (country),FSM,1715,Spain
Mongolia,MNG,1715,zzz. Not colonized
Morocco,MAR,1715,zzz. Not colonized
Mozambique,MOZ,1715,zzz. Not colonized
Myanmar,MMR,1715,zzz. Not colonized
Namibia,NAM,1715,zzz. Not colonized
Nauru,NRU,1715,zzz. Not colonized
Nepal,NPL,1715,zzz. Not colonized
Netherlands,NLD,1715,zz. Colonizer
New Zealand,NZL,1715,zzz. Not colonized
Nicaragua,NIC,1715,Spain
Niger,NER,1715,zzz. Not colonized
Nigeria,NGA,1715,zzz. Not colonized
North Korea,PRK,1715,zzz. Not colonized
Oman,OMN,1715,zzz. Not colonized
Pakistan,PAK,1715,zzz. Not colonized
Palau,PLW,1715,zzz. Not colonized
Panama,PAN,1715,Spain
Papua New Guinea,PNG,1715,zzz. Not colonized
Paraguay,PRY,1715,Spain
Peru,PER,1715,Spain
Philippines,PHL,1715,Spain
Portugal,PRT,1715,zz. Colonizer
Qatar,QAT,1715,zzz. Not colonized
Rwanda,RWA,1715,zzz. Not colonized
Saint Kitts and Nevis,KNA,1715,United Kingdom
Saint Lucia,LCA,1715,France
Saint Vincent and the Grenadines,VCT,1715,zzz. Not colonized
Samoa,WSM,1715,zzz. Not colonized
Sao Tome and Principe,STP,1715,Portugal
Saudi Arabia,SAU,1715,zzz. Not colonized
Senegal,SEN,1715,United Kingdom
Seychelles,SYC,1715,zzz. Not colonized
Sierra Leone,SLE,1715,zzz. Not colonized
Singapore,SGP,1715,zzz. Not colonized
Solomon Islands,SLB,1715,zzz. Not colonized
Somalia,SOM,1715,zzz. Not colonized
South Africa,ZAF,1715,Netherlands
South Korea,KOR,1715,zzz. Not colonized
South Sudan,SSD,1715,zzz. Not colonized
Spain,ESP,1715,zz. Colonizer
Sri Lanka,LKA,1715,zzzz. No longer colonized
Sudan,SDN,1715,zzz. Not colonized
Suriname,SUR,1715,Netherlands
Syria,SYR,1715,zzz. Not colonized
Taiwan,TWN,1715,zzz. Not colonized
Tajikistan,TJK,1715,zzz. Not colonized
Tanzania,TZA,1715,zzz. Not colonized
Thailand,THA,1715,zzz. Not colonized
Togo,TGO,1715,zzz. Not colonized
Tonga,TON,1715,zzz. Not colonized
Trinidad and Tobago,TTO,1715,Spain
Tunisia,TUN,1715,zzz. Not colonized
Turkey,TUR,1715,zzz. Not colonized
Turkmenistan,TKM,1715,zzz. Not colonized
Tuvalu,TUV,1715,zzz. Not colonized
Uganda,UGA,1715,zzz. Not colonized
United Arab Emirates,ARE,1715,zzz. Not colonized
United Kingdom,GBR,1715,zz. Colonizer
United States,USA,1715,United Kingdom
Uruguay,URY,1715,z. Multiple colonizers
Uzbekistan,UZB,1715,zzz. Not colonized
Vanuatu,VUT,1715,zzz. Not colonized
Venezuela,VEN,1715,Spain
Vietnam,VNM,1715,zzz. Not colonized
Yemen,YEM,1715,zzz. Not colonized
Zambia,ZMB,1715,zzz. Not colonized
Zimbabwe,ZWE,1715,zzz. Not colonized
