Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1784,zzz. Not colonized
Algeria,DZA,1784,zzz. Not colonized
Angola,AGO,1784,Portugal
Antigua and Barbuda,ATG,1784,United Kingdom
Argentina,ARG,1784,Spain
Armenia,ARM,1784,zzz. Not colonized
Australia,AUS,1784,zzz. Not colonized
Azerbaijan,AZE,1784,zzz. Not colonized
Bahamas,BHS,1784,United Kingdom
Bahrain,BHR,1784,zzz. Not colonized
Bangladesh,BGD,1784,zzz. Not colonized
Barbados,BRB,1784,United Kingdom
Belgium,BEL,1784,zz. Colonizer
Belize,BLZ,1784,Spain
Benin,BEN,1784,zzz. Not colonized
Bhutan,BTN,1784,zzz. Not colonized
Bolivia,BOL,1784,Spain
Botswana,BWA,1784,zzz. Not colonized
Brazil,BRA,1784,Portugal
Brunei,BRN,1784,zzz. Not colonized
Burkina Faso,BFA,1784,zzz. Not colonized
Burundi,BDI,1784,zzz. Not colonized
Cambodia,KHM,1784,zzz. Not colonized
Cameroon,CMR,1784,zzz. Not colonized
Canada,CAN,1784,United Kingdom
Cape Verde,CPV,1784,Portugal
Central African Republic,CAF,1784,zzz. Not colonized
Chad,TCD,1784,zzz. Not colonized
Chile,CHL,1784,Spain
China,CHN,1784,zzz. Not colonized
Colombia,COL,1784,Spain
Comoros,COM,1784,zzz. Not colonized
Congo,COG,1784,zzz. Not colonized
Costa Rica,CRI,1784,Spain
Cote d'Ivoire,CIV,1784,zzz. Not colonized
Cuba,CUB,1784,Spain
Democratic Republic of Congo,COD,1784,zzz. Not colonized
Djibouti,DJI,1784,zzz. Not colonized
Dominica,DMA,1784,zzzz. No longer colonized
Dominican Republic,DOM,1784,Spain
East Timor,TLS,1784,Portugal
Ecuador,ECU,1784,Spain
Egypt,EGY,1784,zzz. Not colonized
El Salvador,SLV,1784,Spain
Equatorial Guinea,GNQ,1784,zzzz. No longer colonized
Eritrea,ERI,1784,zzz. Not colonized
Eswatini,SWZ,1784,zzz. Not colonized
Ethiopia,ETH,1784,zzz. Not colonized
Fiji,FJI,1784,zzz. Not colonized
France,FRA,1784,zz. Colonizer
Gabon,GAB,1784,zzz. Not colonized
Gambia,GMB,1784,zzz. Not colonized
Georgia,GEO,1784,zzz. Not colonized
Germany,DEU,1784,zz. Colonizer
Ghana,GHA,1784,Portugal
Grenada,GRD,1784,United Kingdom
Guatemala,GTM,1784,Spain
Guinea,GIN,1784,zzz. Not colonized
Guinea-Bissau,GNB,1784,zzz. Not colonized
Guyana,GUY,1784,Netherlands
Haiti,HTI,1784,France
Honduras,HND,1784,Spain
India,IND,1784,zzz. Not colonized
Indonesia,IDN,1784,Netherlands
Iran,IRN,1784,zzz. Not colonized
Iraq,IRQ,1784,zzz. Not colonized
Israel,ISR,1784,zzz. Not colonized
Italy,ITA,1784,zz. Colonizer
Jamaica,JAM,1784,United Kingdom
Japan,JPN,1784,zzz. Not colonized
Jordan,JOR,1784,zzz. Not colonized
Kazakhstan,KAZ,1784,zzz. Not colonized
Kenya,KEN,1784,zzz. Not colonized
Kiribati,KIR,1784,zzz. Not colonized
Kuwait,KWT,1784,zzz. Not colonized
Kyrgyzstan,KGZ,1784,zzz. Not colonized
Laos,LAO,1784,zzz. Not colonized
Lebanon,LBN,1784,zzz. Not colonized
Lesotho,LSO,1784,zzz. Not colonized
Liberia,LBR,1784,zzz. Not colonized
Libya,LBY,1784,zzz. Not colonized
Madagascar,MDG,1784,zzz. Not colonized
Malawi,MWI,1784,zzz. Not colonized
Malaysia,MYS,1784,zzzz. No longer colonized
Maldives,MDV,1784,zzz. Not colonized
Mali,MLI,1784,zzz. Not colonized
Marshall Islands,MHL,1784,zzz. Not colonized
Mauritania,MRT,1784,zzz. Not colonized
Mauritius,MUS,1784,France
Mexico,MEX,1784,Spain
Micronesia (country),FSM,1784,Spain
Mongolia,MNG,1784,zzz. Not colonized
Morocco,MAR,1784,zzz. Not colonized
Mozambique,MOZ,1784,zzz. Not colonized
Myanmar,MMR,1784,zzz. Not colonized
Namibia,NAM,1784,zzz. Not colonized
Nauru,NRU,1784,zzz. Not colonized
Nepal,NPL,1784,zzz. Not colonized
Netherlands,NLD,1784,zz. Colonizer
New Zealand,NZL,1784,zzz. Not colonized
Nicaragua,NIC,1784,Spain
Niger,NER,1784,zzz. Not colonized
Nigeria,NGA,1784,zzz. Not colonized
North Korea,PRK,1784,zzz. Not colonized
Oman,OMN,1784,zzz. Not colonized
Pakistan,PAK,1784,zzz. Not colonized
Palau,PLW,1784,zzz. Not colonized
Panama,PAN,1784,Spain
Papua New Guinea,PNG,1784,zzz. Not colonized
Paraguay,PRY,1784,Spain
Peru,PER,1784,Spain
Philippines,PHL,1784,Spain
Portugal,PRT,1784,zz. Colonizer
Qatar,QAT,1784,zzz. Not colonized
Rwanda,RWA,1784,zzz. Not colonized
Saint Kitts and Nevis,KNA,1784,United Kingdom
Saint Lucia,LCA,1784,France
Saint Vincent and the Grenadines,VCT,1784,United Kingdom
Samoa,WSM,1784,zzz. Not colonized
Sao Tome and Principe,STP,1784,Portugal
Saudi Arabia,SAU,1784,zzz. Not colonized
Senegal,SEN,1784,United Kingdom
Seychelles,SYC,1784,France
Sierra Leone,SLE,1784,zzz. Not colonized
Singapore,SGP,1784,zzz. Not colonized
Solomon Islands,SLB,1784,zzz. Not colonized
Somalia,SOM,1784,zzz. Not colonized
South Africa,ZAF,1784,Netherlands
South Korea,KOR,1784,zzz. Not colonized
South Sudan,SSD,1784,zzz. Not colonized
Spain,ESP,1784,zz. Colonizer
Sri Lanka,LKA,1784,zzzz. No longer colonized
Sudan,SDN,1784,zzz. Not colonized
Suriname,SUR,1784,Netherlands
Syria,SYR,1784,zzz. Not colonized
Taiwan,TWN,1784,zzz. Not colonized
Tajikistan,TJK,1784,zzz. Not colonized
Tanzania,TZA,1784,zzz. Not colonized
Thailand,THA,1784,zzz. Not colonized
Togo,TGO,1784,zzz. Not colonized
Tonga,TON,1784,zzz. Not colonized
Trinidad and Tobago,TTO,1784,Spain
Tunisia,TUN,1784,zzz. Not colonized
Turkey,TUR,1784,zzz. Not colonized
Turkmenistan,TKM,1784,zzz. Not colonized
Tuvalu,TUV,1784,zzz. Not colonized
Uganda,UGA,1784,zzz. Not colonized
United Arab Emirates,ARE,1784,zzz. Not colonized
United Kingdom,GBR,1784,zz. Colonizer
United States,USA,1784,zzzz. No longer colonized
Uruguay,URY,1784,z. Multiple colonizers
Uzbekistan,UZB,1784,zzz. Not colonized
Vanuatu,VUT,1784,zzz. Not colonized
Venezuela,VEN,1784,Spain
Vietnam,VNM,1784,zzz. Not colonized
Yemen,YEM,1784,zzz. Not colonized
Zambia,ZMB,1784,zzz. Not colonized
Zimbabwe,ZWE,1784,zzz. Not colonized
