Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1810,zzz. Not colonized
Algeria,DZA,1810,zzz. Not colonized
Angola,AGO,1810,Portugal
Antigua and Barbuda,ATG,1810,United Kingdom
Argentina,ARG,1810,Spain
Armenia,ARM,1810,zzz. Not colonized
Australia,AUS,1810,zzz. Not colonized
Azerbaijan,AZE,1810,zzz. Not colonized
Bahamas,BHS,1810,United Kingdom
Bahrain,BHR,1810,zzz. Not colonized
Bangladesh,BGD,1810,zzz. Not colonized
Barbados,BRB,1810,United Kingdom
Belgium,BEL,1810,zz. Colonizer
Belize,BLZ,1810,z. Multiple colonizers
Benin,BEN,1810,zzz. Not colonized
Bhutan,BTN,1810,zzz. Not colonized
Bolivia,BOL,1810,Spain
Botswana,BWA,1810,zzz. Not colonized
Brazil,BRA,1810,Portugal
Brunei,BRN,1810,zzz. Not colonized
Burkina Faso,BFA,1810,zzz. Not colonized
Burundi,BDI,1810,zzz. Not colonized
Cambodia,KHM,1810,zzz. Not colonized
Cameroon,CMR,1810,zzz. Not colonized
Canada,CAN,1810,United Kingdom
Cape Verde,CPV,1810,Portugal
Central African Republic,CAF,1810,zzz. Not colonized
Chad,TCD,1810,zzz. Not colonized
Chile,CHL,1810,Spain
China,CHN,1810,zzz. Not colonized
Colombia,COL,1810,Spain
Comoros,COM,1810,zzz. Not colonized
Congo,COG,1810,zzz. Not colonized
Costa Rica,CRI,1810,Spain
Cote d'Ivoire,CIV,1810,zzz. Not colonized
Cuba,CUB,1810,Spain
Democratic Republic of Congo,COD,1810,zzz. Not colonized
Djibouti,DJI,1810,zzz. Not colonized
Dominica,DMA,1810,United Kingdom
Dominican Republic,DOM,1810,Spain
East Timor,TLS,1810,Portugal
Ecuador,ECU,1810,Spain
Egypt,EGY,1810,zzz. Not colonized
El Salvador,SLV,1810,Spain
Equatorial Guinea,GNQ,1810,zzzz. No longer colonized
Eritrea,ERI,1810,zzz. Not colonized
Eswatini,SWZ,1810,zzz. Not colonized
Ethiopia,ETH,1810,zzz. Not colonized
Fiji,FJI,1810,zzz. Not colonized
France,FRA,1810,zz. Colonizer
