Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1579,zzz. Not colonized
Algeria,DZA,1579,zzz. Not colonized
Angola,AGO,1579,Portugal
Antigua and Barbuda,ATG,1579,zzz. Not colonized
Argentina,ARG,1579,zzz. Not colonized
Armenia,ARM,1579,zzz. Not colonized
Australia,AUS,1579,zzz. Not colonized
Azerbaijan,AZE,1579,zzz. Not colonized
Bahamas,BHS,1579,zzz. Not colonized
Bahrain,BHR,1579,zzz. Not colonized
Bangladesh,BGD,1579,zzz. Not colonized
Barbados,BRB,1579,zzz. Not colonized
Belgium,BEL,1579,zz. Colonizer
Belize,BLZ,1579,Spain
Benin,BEN,1579,zzz. Not colonized
Bhutan,BTN,1579,zzz. Not colonized
Bolivia,BOL,1579,Spain
Botswana,BWA,1579,zzz. Not colonized
Brazil,BRA,1579,Portugal
Brunei,BRN,1579,zzz. Not colonized
Burkina Faso,BFA,1579,zzz. Not colonized
Burundi,BDI,1579,zzz. Not colonized
Cambodia,KHM,1579,zzz. Not colonized
Cameroon,CMR,1579,zzz. Not colonized
Canada,CAN,1579,zzz. Not colonized
Cape Verde,CPV,1579,Portugal
Central African Republic,CAF,1579,zzz. Not colonized
Chad,TCD,1579,zzz. Not colonized
Chile,CHL,1579,Spain
China,CHN,1579,zzz. Not colonized
Colombia,COL,1579,Spain
Comoros,COM,1579,zzz. Not colonized
Congo,COG,1579,zzz. Not colonized
Costa Rica,CRI,1579,Spain
Cote d'Ivoire,CIV,1579,zzz. Not colonized
Cuba,CUB,1579,Spain
Democratic Republic of Congo,COD,1579,zzz. Not colonized
Djibouti,DJI,1579,zzz. Not colonized
Dominica,DMA,1579,zzz. Not colonized
Dominican Republic,DOM,1579,Spain
East Timor,TLS,1579,zzz. Not colonized
Ecuador,ECU,1579,Spain
Egypt,EGY,1579,zzz. Not colonized
El Salvador,SLV,1579,Spain
Equatorial Guinea,GNQ,1579,zzz. Not colonized
Eritrea,ERI,1579,zzz. Not colonized
Eswatini,SWZ,1579,zzz. Not colonized
Ethiopia,ETH,1579,zzz. Not colonized
Fiji,FJI,1579,zzz. Not colonized
France,FRA,1579,zz. Colonizer
Gabon,GAB,1579,zzz. Not colonized
Gambia,GMB,1579,zzz. Not colonized
Georgia,GEO,1579,zzz. Not colonized
Germany,DEU,1579,zz. Colonizer
Ghana,GHA,1579,Portugal
Grenada,GRD,1579,zzz. Not colonized
Guatemala,GTM,1579,Spain
Guinea,GIN,1579,zzz. Not colonized
Guinea-Bissau,GNB,1579,zzz. Not colonized
Guyana,GUY,1579,zzz. Not colonized
Haiti,HTI,1579,zzz. Not colonized
Honduras,HND,1579,Spain
India,IND,1579,zzz. Not colonized
Indonesia,IDN,1579,zzz. Not colonized
Iran,IRN,1579,zzz. Not colonized
Iraq,IRQ,1579,zzz. Not colonized
Israel,ISR,1579,zzz. Not colonized
Italy,ITA,1579,zz. Colonizer
Jamaica,JAM,1579,Spain
Japan,JPN,1579,zzz. Not colonized
Jordan,JOR,1579,zzz. Not colonized
Kazakhstan,KAZ,1579,zzz. Not colonized
Kenya,KEN,1579,zzz. Not colonized
Kiribati,KIR,1579,zzz. Not colonized
Kuwait,KWT,1579,zzz. Not colonized
Kyrgyzstan,KGZ,1579,zzz. Not colonized
Laos,LAO,1579,zzz. Not colonized
Lebanon,LBN,1579,zzz. Not colonized
Lesotho,LSO,1579,zzz. Not colonized
Liberia,LBR,1579,zzz. Not colonized
Libya,LBY,1579,zzz. Not colonized
Madagascar,MDG,1579,zzz. Not colonized
Malawi,MWI,1579,zzz. Not colonized
Malaysia,MYS,1579,Portugal
Maldives,MDV,1579,zzz. Not colonized
Mali,MLI,1579,zzz. Not colonized
Marshall Islands,MHL,1579,zzz. Not colonized
Mauritania,MRT,1579,zzz. Not colonized
Mauritius,MUS,1579,zzz. Not colonized
Mexico,MEX,1579,Spain
Micronesia (country),FSM,1579,zzz. Not colonized
Mongolia,MNG,1579,zzz. Not colonized
Morocco,MAR,1579,zzz. Not colonized
Mozambique,MOZ,1579,zzz. Not colonized
Myanmar,MMR,1579,zzz. Not colonized
Namibia,NAM,1579,zzz. Not colonized
Nauru,NRU,1579,zzz. Not colonized
Nepal,NPL,1579,zzz. Not colonized
Netherlands,NLD,1579,zz. Colonizer
New Zealand,NZL,1579,zzz. Not colonized
Nicaragua,NIC,1579,Spain
