Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1569,zzz. Not colonized
Algeria,DZA,1569,zzz. Not colonized
Angola,AGO,1569,zzz. Not colonized
Antigua and Barbuda,ATG,1569,zzz. Not colonized
Argentina,ARG,1569,zzz. Not colonized
Armenia,ARM,1569,zzz. Not colonized
Australia,AUS,1569,zzz. Not colonized
Azerbaijan,AZE,1569,zzz. Not colonized
Bahamas,BHS,1569,zzz. Not colonized
Bahrain,BHR,1569,zzz. Not colonized
Bangladesh,BGD,1569,zzz. Not colonized
Barbados,BRB,1569,zzz. Not colonized
Belgium,BEL,1569,zz. Colonizer
Belize,BLZ,1569,Spain
Benin,BEN,1569,zzz. Not colonized
Bhutan,BTN,1569,zzz. Not colonized
Bolivia,BOL,1569,Spain
Botswana,BWA,1569,zzz. Not colonized
Brazil,BRA,1569,Portugal
Brunei,BRN,1569,zzz. Not colonized
Burkina Faso,BFA,1569,zzz. Not colonized
Burundi,BDI,1569,zzz. Not colonized
Cambodia,KHM,1569,zzz. Not colonized
Cameroon,CMR,1569,zzz. Not colonized
Canada,CAN,1569,zzz. Not colonized
Cape Verde,CPV,1569,Portugal
Central African Republic,CAF,1569,zzz. Not colonized
Chad,TCD,1569,zzz. Not colonized
Chile,CHL,1569,Spain
China,CHN,1569,zzz. Not colonized
Colombia,COL,1569,Spain
Comoros,COM,1569,zzz. Not colonized
Congo,COG,1569,zzz. Not colonized
Costa Rica,CRI,1569,Spain
Cote d'Ivoire,CIV,1569,zzz. Not colonized
Cuba,CUB,1569,Spain
Democratic Republic of Congo,COD,1569,zzz. Not colonized
Djibouti,DJI,1569,zzz. Not colonized
Dominica,DMA,1569,zzz. Not colonized
Dominican Republic,DOM,1569,Spain
East Timor,TLS,1569,zzz. Not colonized
Ecuador,ECU,1569,Spain
Egypt,EGY,1569,zzz. Not colonized
El Salvador,SLV,1569,Spain
Equatorial Guinea,GNQ,1569,zzz. Not colonized
Eritrea,ERI,1569,zzz. Not colonized
Eswatini,SWZ,1569,zzz. Not colonized
Ethiopia,ETH,1569,zzz. Not colonized
Fiji,FJI,1569,zzz. Not colonized
France,FRA,1569,zz. Colonizer
Gabon,GAB,1569,zzz. Not colonized
Gambia,GMB,1569,zzz. Not colonized
Georgia,GEO,1569,zzz. Not colonized
Germany,DEU,1569,zz. Colonizer
Ghana,GHA,1569,Portugal
Grenada,GRD,1569,zzz. Not colonized
Guatemala,GTM,1569,Spain
Guinea,GIN,1569,zzz. Not colonized
Guinea-Bissau,GNB,1569,zzz. Not colonized
Guyana,GUY,1569,zzz. Not colonized
Haiti,HTI,1569,zzz. Not colonized
Honduras,HND,1569,Spain
India,IND,1569,zzz. Not colonized
Indonesia,IDN,1569,zzz. Not colonized
