Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1532,zzz. Not colonized
Algeria,DZA,1532,zzz. Not colonized
Angola,AGO,1532,zzz. Not colonized
Antigua and Barbuda,ATG,1532,zzz. Not colonized
Argentina,ARG,1532,zzz. Not colonized
Armenia,ARM,1532,zzz. Not colonized
Australia,AUS,1532,zzz. Not colonized
Azerbaijan,AZE,1532,zzz. Not colonized
Bahamas,BHS,1532,zzz. Not colonized
Bahrain,BHR,1532,zzz. Not colonized
Bangladesh,BGD,1532,zzz. Not colonized
Barbados,BRB,1532,zzz. Not colonized
Belgium,BEL,1532,zz. Colonizer
Belize,BLZ,1532,Spain
Benin,BEN,1532,zzz. Not colonized
Bhutan,BTN,1532,zzz. Not colonized
Bolivia,BOL,1532,zzz. Not colonized
Botswana,BWA,1532,zzz. Not colonized
Brazil,BRA,1532,zzz. Not colonized
Brunei,BRN,1532,zzz. Not colonized
Burkina Faso,BFA,1532,zzz. Not colonized
Burundi,BDI,1532,zzz. Not colonized
Cambodia,KHM,1532,zzz. Not colonized
Cameroon,CMR,1532,zzz. Not colonized
Canada,CAN,1532,zzz. Not colonized
Cape Verde,CPV,1532,Portugal
Central African Republic,CAF,1532,zzz. Not colonized
Chad,TCD,1532,zzz. Not colonized
Chile,CHL,1532,zzz. Not colonized
China,CHN,1532,zzz. Not colonized
Colombia,COL,1532,Spain
Comoros,COM,1532,zzz. Not colonized
Congo,COG,1532,zzz. Not colonized
Costa Rica,CRI,1532,Spain
Cote d'Ivoire,CIV,1532,zzz. Not colonized
Cuba,CUB,1532,Spain
Democratic Republic of Congo,COD,1532,zzz. Not colonized
Djibouti,DJI,1532,zzz. Not colonized
Dominica,DMA,1532,zzz. Not colonized
Dominican Republic,DOM,1532,Spain
East Timor,TLS,1532,zzz. Not colonized
Ecuador,ECU,1532,zzz. Not colonized
Egypt,EGY,1532,zzz. Not colonized
El Salvador,SLV,1532,Spain
Equatorial Guinea,GNQ,1532,zzz. Not colonized
Eritrea,ERI,1532,zzz. Not colonized
Eswatini,SWZ,1532,zzz. Not colonized
Ethiopia,ETH,1532,zzz. Not colonized
Fiji,FJI,1532,zzz. Not colonized
France,FRA,1532,zz. Colonizer
Gabon,GAB,1532,zzz. Not colonized
Gambia,GMB,1532,zzz. Not colonized
Georgia,GEO,1532,zzz. Not colonized
