Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1510,zzz. Not colonized
Algeria,DZA,1510,zzz. Not colonized
Angola,AGO,1510,zzz. Not colonized
Antigua and Barbuda,ATG,1510,zzz. Not colonized
Argentina,ARG,1510,zzz. Not colonized
Armenia,ARM,1510,zzz. Not colonized
Australia,AUS,1510,zzz. Not colonized
Azerbaijan,AZE,1510,zzz. Not colonized
Bahamas,BHS,1510,zzz. Not colonized
Bahrain,BHR,1510,zzz. Not colonized
Bangladesh,BGD,1510,zzz. Not colonized
Barbados,BRB,1510,zzz. Not colonized
Belgium,BEL,1510,zz. Colonizer
Belize,BLZ,1510,zzz. Not colonized
Benin,BEN,1510,zzz. Not colonized
Bhutan,BTN,1510,zzz. Not colonized
Bolivia,BOL,1510,zzz. Not colonized
Botswana,BWA,1510,zzz. Not colonized
Brazil,BRA,1510,zzz. Not colonized
Brunei,BRN,1510,zzz. Not colonized
Burkina Faso,BFA,1510,zzz. Not colonized
Burundi,BDI,1510,zzz. Not colonized
Cambodia,KHM,1510,zzz. Not colonized
Cameroon,CMR,1510,zzz. Not colonized
Canada,CAN,1510,zzz. Not colonized
Cape Verde,CPV,1510,Portugal
Central African Republic,CAF,1510,zzz. Not colonized
Chad,TCD,1510,zzz. Not colonized
Chile,CHL,1510,zzz. Not colonized
China,CHN,1510,zzz. Not colonized
Colombia,COL,1510,zzz. Not colonized
Comoros,COM,1510,zzz. Not colonized
Congo,COG,1510,zzz. Not colonized
Costa Rica,CRI,1510,zzz. Not colonized
Cote d'Ivoire,CIV,1510,zzz. Not colonized
Cuba,CUB,1510,zzz. Not colonized
Democratic Republic of Congo,COD,1510,zzz. Not colonized
Djibouti,DJI,1510,zzz. Not colonized
Dominica,DMA,1510,zzz. Not colonized
Dominican Republic,DOM,1510,Spain
East Timor,TLS,1510,zzz. Not colonized
Ecuador,ECU,1510,zzz. Not colonized
Egypt,EGY,1510,zzz. Not colonized
El Salvador,SLV,1510,zzz. Not colonized
Equatorial Guinea,GNQ,1510,zzz. Not colonized
Eritrea,ERI,1510,zzz. Not colonized
Eswatini,SWZ,1510,zzz. Not colonized
Ethiopia,ETH,1510,zzz. Not colonized
Fiji,FJI,1510,zzz. Not colonized
France,FRA,1510,zz. Colonizer
Gabon,GAB,1510,zzz. Not colonized
Gambia,GMB,1510,zzz. Not colonized
Georgia,GEO,1510,zzz. Not colonized
Germany,DEU,1510,zz. Colonizer
Ghana,GHA,1510,Portugal
Grenada,GRD,1510,zzz. Not colonized
Guatemala,GTM,1510,zzz. Not colonized
Guinea,GIN,1510,zzz. Not colonized
Guinea-Bissau,GNB,1510,zzz. Not colonized
Guyana,GUY,1510,zzz. Not colonized
Haiti,HTI,1510,zzz. Not colonized
Honduras,HND,1510,zzz. Not colonized
India,IND,1510,zzz. Not colonized
Indonesia,IDN,1510,zzz. Not colonized
Iran,IRN,1510,zzz. Not colonized
Iraq,IRQ,1510,zzz. Not colonized
Israel,ISR,1510,zzz. Not colonized
Italy,ITA,1510,zz. Colonizer
Jamaica,JAM,1510,Spain
Japan,JPN,1510,zzz. Not colonized
Jordan,JOR,1510,zzz. Not colonized
Kazakhstan,KAZ,1510,zzz. Not colonized
Kenya,KEN,1510,zzz. Not colonized
Kiribati,KIR,1510,zzz. Not colonized
Kuwait,KWT,1510,zzz. Not colonized
Kyrgyzstan,KGZ,1510,zzz. Not colonized
Laos,LAO,1510,zzz. Not colonized
Lebanon,LBN,1510,zzz. Not colonized
Lesotho,LSO,1510,zzz. Not colonized
Liberia,LBR,1510,zzz. Not colonized
Libya,LBY,1510,zzz. Not colonized
Madagascar,MDG,1510,zzz. Not colonized
Malawi,MWI,1510,zzz. Not colonized
Malaysia,MYS,1510,zzz. Not colonized
Maldives,MDV,1510,zzz. Not colonized
Mali,MLI,1510,zzz. Not colonized
Marshall Islands,MHL,1510,zzz. Not colonized
Mauritania,MRT,1510,zzz. Not colonized
Mauritius,MUS,1510,zzz. Not colonized
Mexico,MEX,1510,zzz. Not colonized
Micronesia (country),FSM,1510,zzz. Not colonized
Mongolia,MNG,1510,zzz. Not colonized
Morocco,MAR,1510,zzz. Not colonized
Mozambique,MOZ,1510,zzz. Not colonized
Myanmar,MMR,1510,zzz. Not colonized
Namibia,NAM,1510,zzz. Not colonized
Nauru,NRU,1510,zzz. Not colonized
Nepal,NPL,1510,zzz. Not colonized
Netherlands,NLD,1510,zz. Colonizer
New Zealand,NZL,1510,zzz. Not colonized
Nicaragua,NIC,1510,zzz. Not colonized
Niger,NER,1510,zzz. Not colonized
Nigeria,NGA,1510,zzz. Not colonized
North Korea,PRK,1510,zzz. Not colonized
Oman,OMN,1510,zzz. Not colonized
Pakistan,PAK,1510,zzz. Not colonized
Palau,PLW,1510,zzz. Not colonized
Panama,PAN,1510,zzz. Not colonized
Papua New Guinea,PNG,1510,zzz. Not colonized
Paraguay,PRY,1510,zzz. Not colonized
Peru,PER,1510,zzz. Not colonized
Philippines,PHL,1510,zzz. Not colonized
Portugal,PRT,1510,zz. Colonizer
Qatar,QAT,1510,zzz. Not colonized
Rwanda,RWA,1510,zzz. Not colonized
Saint Kitts and Nevis,KNA,1510,zzz. Not colonized
Saint Lucia,LCA,1510,zzz. Not colonized
Saint Vincent and the Grenadines,VCT,1510,zzz. Not colonized
Samoa,WSM,1510,zzz. Not colonized
Sao Tome and Principe,STP,1510,zzz. Not colonized
Saudi Arabia,SAU,1510,zzz. Not colonized
Senegal,SEN,1510,zzz. Not colonized
Seychelles,SYC,1510,zzz. Not colonized
Sierra Leone,SLE,1510,zzz. Not colonized
Singapore,SGP,1510,zzz. Not colonized
Solomon Islands,SLB,1510,zzz. Not colonized
Somalia,SOM,1510,zzz. Not colonized
South Africa,ZAF,1510,zzz. Not colonized
South Korea,KOR,1510,zzz. Not colonized
South Sudan,SSD,1510,zzz. Not colonized
Spain,ESP,1510,zz. Colonizer
Sri Lanka,LKA,1510,zzz. Not colonized
Sudan,SDN,1510,zzz. Not colonized
Suriname,SUR,1510,zzz. Not colonized
Syria,SYR,1510,zzz. Not colonized
Taiwan,TWN,1510,zzz. Not colonized
Tajikistan,TJK,1510,zzz. Not colonized
Tanzania,TZA,1510,zzz. Not colonized
Thailand,THA,1510,zzz. Not colonized
Togo,TGO,1510,zzz. Not colonized
Tonga,TON,1510,zzz. Not colonized
Trinidad and Tobago,TTO,1510,zzz. Not colonized
Tunisia,TUN,1510,zzz. Not colonized
Turkey,TUR,1510,zzz. Not colonized
Turkmenistan,TKM,1510,zzz. Not colonized
Tuvalu,TUV,1510,zzz. Not colonized
Uganda,UGA,1510,zzz. Not colonized
United Arab Emirates,ARE,1510,zzz. Not colonized
United Kingdom,GBR,1510,zz. Colonizer
United States,USA,1510,zzz. Not colonized
Uruguay,URY,1510,zzz. Not colonized
Uzbekistan,UZB,1510,zzz. Not colonized
Vanuatu,VUT,1510,zzz. Not colonized
Venezuela,VEN,1510,zzz. Not colonized
Vietnam,VNM,1510,zzz. Not colonized
Yemen,YEM,1510,zzz. Not colonized
Zambia,ZMB,1510,zzz. Not colonized
Zimbabwe,ZWE,1510,zzz. Not colonized
