Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1857,zzz. Not colonized
Algeria,DZA,1857,France
Angola,AGO,1857,Portugal
Antigua and Barbuda,ATG,1857,United Kingdom
Argentina,ARG,1857,zzzz. No longer colonized
Armenia,ARM,1857,zzz. Not colonized
Australia,AUS,1857,United Kingdom
Azerbaijan,AZE,1857,zzz. Not colonized
Bahamas,BHS,1857,United Kingdom
Bahrain,BHR,1857,zzz. Not colonized
Bangladesh,BGD,1857,United Kingdom
Barbados,BRB,1857,United Kingdom
Belgium,BEL,1857,zz. Colonizer
Belize,BLZ,1857,z. Multiple colonizers
Benin,BEN,1857,zzz. Not colonized
Bhutan,BTN,1857,zzz. Not colonized
Bolivia,BOL,1857,zzzz. No longer colonized
Botswana,BWA,1857,zzz. Not colonized
Brazil,BRA,1857,zzzz. No longer colonized
Brunei,BRN,1857,zzz. Not colonized
Burkina Faso,BFA,1857,zzz. Not colonized
Burundi,BDI,1857,zzz. Not colonized
Cambodia,KHM,1857,zzz. Not colonized
Cameroon,CMR,1857,zzz. Not colonized
Canada,CAN,1857,United Kingdom
Cape Verde,CPV,1857,Portugal
Central African Republic,CAF,1857,zzz. Not colonized
Chad,TCD,1857,zzz. Not colonized
Chile,CHL,1857,zzzz. No longer colonized
China,CHN,1857,zzz. Not colonized
Colombia,COL,1857,zzzz. No longer colonized
Comoros,COM,1857,zzz. Not colonized
Congo,COG,1857,zzz. Not colonized
Costa Rica,CRI,1857,zzzz. No longer colonized
Cote d'Ivoire,CIV,1857,zzz. Not colonized
Cuba,CUB,1857,Spain
Democratic Republic of Congo,COD,1857,zzz. Not colonized
Djibouti,DJI,1857,zzz. Not colonized
Dominica,DMA,1857,United Kingdom
Dominican Republic,DOM,1857,Spain
East Timor,TLS,1857,Portugal
Ecuador,ECU,1857,zzzz. No longer colonized
Egypt,EGY,1857,zzz. Not colonized
El Salvador,SLV,1857,zzzz. No longer colonized
Equatorial Guinea,GNQ,1857,United Kingdom
Eritrea,ERI,1857,zzz. Not colonized
Eswatini,SWZ,1857,zzz. Not colonized
Ethiopia,ETH,1857,zzz. Not colonized
Fiji,FJI,1857,zzz. Not colonized
France,FRA,1857,zz. Colonizer
Gabon,GAB,1857,zzz. Not colonized
Gambia,GMB,1857,zzz. Not colonized
Georgia,GEO,1857,zzz. Not colonized
Germany,DEU,1857,zz. Colonizer
Ghana,GHA,1857,zzzz. No longer colonized
Grenada,GRD,1857,United Kingdom
Guatemala,GTM,1857,zzzz. No longer colonized
Guinea,GIN,1857,zzz. Not colonized
Guinea-Bissau,GNB,1857,zzz. Not colonized
Guyana,GUY,1857,United Kingdom
Haiti,HTI,1857,zzzz. No longer colonized
Honduras,HND,1857,zzzz. No longer colonized
India,IND,1857,United Kingdom
Indonesia,IDN,1857,Netherlands
Iran,IRN,1857,zzz. Not colonized
Iraq,IRQ,1857,zzz. Not colonized
Israel,ISR,1857,zzz. Not colonized
Italy,ITA,1857,zz. Colonizer
Jamaica,JAM,1857,United Kingdom
Japan,JPN,1857,zzz. Not colonized
Jordan,JOR,1857,zzz. Not colonized
Kazakhstan,KAZ,1857,zzz. Not colonized
Kenya,KEN,1857,zzz. Not colonized
Kiribati,KIR,1857,zzz. Not colonized
Kuwait,KWT,1857,zzz. Not colonized
Kyrgyzstan,KGZ,1857,zzz. Not colonized
Laos,LAO,1857,zzz. Not colonized
Lebanon,LBN,1857,zzz. Not colonized
Lesotho,LSO,1857,zzz. Not colonized
Liberia,LBR,1857,zzz. Not colonized
Libya,LBY,1857,zzz. Not colonized
Madagascar,MDG,1857,zzz. Not colonized
Malawi,MWI,1857,zzz. Not colonized
Malaysia,MYS,1857,zzzz. No longer colonized
Maldives,MDV,1857,zzz. Not colonized
Mali,MLI,1857,zzz. Not colonized
Marshall Islands,MHL,1857,zzz. Not colonized
Mauritania,MRT,1857,zzz. Not colonized
Mauritius,MUS,1857,United Kingdom
Mexico,MEX,1857,zzzz. No longer colonized
Micronesia (country),FSM,1857,Spain
Mongolia,MNG,1857,zzz. Not colonized
Morocco,MAR,1857,zzz. Not colonized
Mozambique,MOZ,1857,zzz. Not colonized
Myanmar,MMR,1857,zzz. Not colonized
Namibia,NAM,1857,zzz. Not colonized
Nauru,NRU,1857,zzz. Not colonized
Nepal,NPL,1857,zzz. Not colonized
Netherlands,NLD,1857,zz. Colonizer
New Zealand,NZL,1857,United Kingdom
Nicaragua,NIC,1857,zzzz. No longer colonized
Niger,NER,1857,zzz. Not colonized
Nigeria,NGA,1857,zzz. Not colonized
North Korea,PRK,1857,zzz. Not colonized
Oman,OMN,1857,zzz. Not colonized
Pakistan,PAK,1857,United Kingdom
Palau,PLW,1857,zzz. Not colonized
Panama,PAN,1857,zzzz. No longer colonized
Papua New Guinea,PNG,1857,zzz. Not colonized
Paraguay,PRY,1857,zzzz. No longer colonized
Peru,PER,1857,zzzz. No longer colonized
Philippines,PHL,1857,Spain
Portugal,PRT,1857,zz. Colonizer
Qatar,QAT,1857,zzz. Not colonized
