Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1687,zzz. Not colonized
Algeria,DZA,1687,zzz. Not colonized
Angola,AGO,1687,Portugal
Antigua and Barbuda,ATG,1687,United Kingdom
Argentina,ARG,1687,Spain
Armenia,ARM,1687,zzz. Not colonized
Australia,AUS,1687,zzz. Not colonized
Azerbaijan,AZE,1687,zzz. Not colonized
Bahamas,BHS,1687,zzz. Not colonized
Bahrain,BHR,1687,zzz. Not colonized
Bangladesh,BGD,1687,zzz. Not colonized
Barbados,BRB,1687,United Kingdom
Belgium,BEL,1687,zz. Colonizer
Belize,BLZ,1687,Spain
Benin,BEN,1687,zzz. Not colonized
Bhutan,BTN,1687,zzz. Not colonized
Bolivia,BOL,1687,Spain
Botswana,BWA,1687,zzz. Not colonized
Brazil,BRA,1687,Portugal
Brunei,BRN,1687,zzz. Not colonized
Burkina Faso,BFA,1687,zzz. Not colonized
Burundi,BDI,1687,zzz. Not colonized
Cambodia,KHM,1687,zzz. Not colonized
Cameroon,CMR,1687,zzz. Not colonized
Canada,CAN,1687,France
Cape Verde,CPV,1687,Portugal
Central African Republic,CAF,1687,zzz. Not colonized
Chad,TCD,1687,zzz. Not colonized
Chile,CHL,1687,Spain
China,CHN,1687,zzz. Not colonized
Colombia,COL,1687,Spain
Comoros,COM,1687,zzz. Not colonized
Congo,COG,1687,zzz. Not colonized
Costa Rica,CRI,1687,Spain
Cote d'Ivoire,CIV,1687,zzz. Not colonized
Cuba,CUB,1687,Spain
Democratic Republic of Congo,COD,1687,zzz. Not colonized
Djibouti,DJI,1687,zzz. Not colonized
Dominica,DMA,1687,France
Dominican Republic,DOM,1687,Spain
East Timor,TLS,1687,Portugal
Ecuador,ECU,1687,Spain
Egypt,EGY,1687,zzz. Not colonized
El Salvador,SLV,1687,Spain
Equatorial Guinea,GNQ,1687,zzz. Not colonized
Eritrea,ERI,1687,zzz. Not colonized
Eswatini,SWZ,1687,zzz. Not colonized
Ethiopia,ETH,1687,zzz. Not colonized
Fiji,FJI,1687,zzz. Not colonized
France,FRA,1687,zz. Colonizer
Gabon,GAB,1687,zzz. Not colonized
Gambia,GMB,1687,zzz. Not colonized
Georgia,GEO,1687,zzz. Not colonized
Germany,DEU,1687,zz. Colonizer
Ghana,GHA,1687,Portugal
Grenada,GRD,1687,France
Guatemala,GTM,1687,Spain
Guinea,GIN,1687,zzz. Not colonized
Guinea-Bissau,GNB,1687,zzz. Not colonized
Guyana,GUY,1687,Netherlands
Haiti,HTI,1687,France
Honduras,HND,1687,Spain
India,IND,1687,zzz. Not colonized
Indonesia,IDN,1687,Netherlands
Iran,IRN,1687,zzz. Not colonized
Iraq,IRQ,1687,zzz. Not colonized
Israel,ISR,1687,zzz. Not colonized
Italy,ITA,1687,zz. Colonizer
Jamaica,JAM,1687,United Kingdom
Japan,JPN,1687,zzz. Not colonized
Jordan,JOR,1687,zzz. Not colonized
Kazakhstan,KAZ,1687,zzz. Not colonized
Kenya,KEN,1687,zzz. Not colonized
Kiribati,KIR,1687,zzz. Not colonized
Kuwait,KWT,1687,zzz. Not colonized
