Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1950,zzz. Not colonized
Algeria,DZA,1950,France
Angola,AGO,1950,Portugal
Antigua and Barbuda,ATG,1950,United Kingdom
Argentina,ARG,1950,zzzz. No longer colonized
Armenia,ARM,1950,zzz. Not colonized
Australia,AUS,1950,zzzz. No longer colonized
Azerbaijan,AZE,1950,zzz. Not colonized
Bahamas,BHS,1950,United Kingdom
Bahrain,BHR,1950,United Kingdom
Bangladesh,BGD,1950,zzzz. No longer colonized
Barbados,BRB,1950,United Kingdom
Belgium,BEL,1950,zz. Colonizer
Belize,BLZ,1950,United Kingdom
Benin,BEN,1950,France
Bhutan,BTN,1950,zzzz. No longer colonized
Bolivia,BOL,1950,zzzz. No longer colonized
Botswana,BWA,1950,United Kingdom
Brazil,BRA,1950,zzzz. No longer colonized
Brunei,BRN,1950,United Kingdom
Burkina Faso,BFA,1950,France
Burundi,BDI,1950,Belgium
Cambodia,KHM,1950,France
Cameroon,CMR,1950,France
Canada,CAN,1950,zzzz. No longer colonized
Cape Verde,CPV,1950,Portugal
Central African Republic,CAF,1950,France
Chad,TCD,1950,France
Chile,CHL,1950,zzzz. No longer colonized
China,CHN,1950,zzz. Not colonized
Colombia,COL,1950,zzzz. No longer colonized
Comoros,COM,1950,France
Congo,COG,1950,France
Costa Rica,CRI,1950,zzzz. No longer colonized
Cote d'Ivoire,CIV,1950,France
Cuba,CUB,1950,zzzz. No longer colonized
Cyprus,CYP,1950,United Kingdom
Democratic Republic of Congo,COD,1950,Belgium
Djibouti,DJI,1950,France
Dominica,DMA,1950,United Kingdom
Dominican Republic,DOM,1950,zzzz. No longer colonized
East Timor,TLS,1950,Portugal
Ecuador,ECU,1950,zzzz. No longer colonized
Egypt,EGY,1950,zzzz. No longer colonized
El Salvador,SLV,1950,zzzz. No longer colonized
Equatorial Guinea,GNQ,1950,Spain
Eritrea,ERI,1950,United Kingdom
Eswatini,SWZ,1950,United Kingdom
Ethiopia,ETH,1950,zzz. Not colonized
Fiji,FJI,1950,United Kingdom
France,FRA,1950,zz. Colonizer
Gabon,GAB,1950,France
Gambia,GMB,1950,United Kingdom
Georgia,GEO,1950,zzz. Not colonized
Germany,DEU,1950,zz. Colonizer
Ghana,GHA,1950,United Kingdom
Grenada,GRD,1950,United Kingdom
Guatemala,GTM,1950,zzzz. No longer colonized
Guinea,GIN,1950,France
Guinea-Bissau,GNB,1950,Portugal
Guyana,GUY,1950,United Kingdom
Haiti,HTI,1950,zzzz. No longer colonized
Honduras,HND,1950,zzzz. No longer colonized
India,IND,1950,zzzz. No longer colonized
Indonesia,IDN,1950,Netherlands
Iran,IRN,1950,zzz. Not colonized
Iraq,IRQ,1950,zzzz. No longer colonized
Israel,ISR,1950,zzzz. No longer colonized
Italy,ITA,1950,zz. Colonizer
Jamaica,JAM,1950,United Kingdom
Japan,JPN,1950,zzz. Not colonized
Jordan,JOR,1950,zzzz. No longer colonized
Kazakhstan,KAZ,1950,zzz. Not colonized
Kenya,KEN,1950,United Kingdom
Kiribati,KIR,1950,United Kingdom
Kuwait,KWT,1950,United Kingdom
Kyrgyzstan,KGZ,1950,zzz. Not colonized
Laos,LAO,1950,France
Lebanon,LBN,1950,zzzz. No longer colonized
Lesotho,LSO,1950,United Kingdom
Liberia,LBR,1950,zzz. Not colonized
Libya,LBY,1950,United Kingdom
Madagascar,MDG,1950,France
Malawi,MWI,1950,United Kingdom
Malaysia,MYS,1950,United Kingdom
Maldives,MDV,1950,United Kingdom
Mali,MLI,1950,France
Marshall Islands,MHL,1950,zzzz. No longer colonized
Mauritania,MRT,1950,France
Mauritius,MUS,1950,United Kingdom
Mexico,MEX,1950,zzzz. No longer colonized
Micronesia (country),FSM,1950,zzzz. No longer colonized
Mongolia,MNG,1950,zzz. Not colonized
Morocco,MAR,1950,z. Multiple colonizers
Mozambique,MOZ,1950,Portugal
Myanmar,MMR,1950,zzzz. No longer colonized
Namibia,NAM,1950,zzzz. No longer colonized
Nauru,NRU,1950,United Kingdom
Nepal,NPL,1950,zzz. Not colonized
Netherlands,NLD,1950,zz. Colonizer
New Zealand,NZL,1950,zzzz. No longer colonized
Nicaragua,NIC,1950,zzzz. No longer colonized
Niger,NER,1950,France
Nigeria,NGA,1950,United Kingdom
North Korea,PRK,1950,zzz. Not colonized
Oman,OMN,1950,zzz. Not colonized
Pakistan,PAK,1950,zzzz. No longer colonized
Palau,PLW,1950,zzzz. No longer colonized
Panama,PAN,1950,zzzz. No longer colonized
