Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1887,zzz. Not colonized
Algeria,DZA,1887,France
Angola,AGO,1887,Portugal
Antigua and Barbuda,ATG,1887,United Kingdom
Argentina,ARG,1887,zzzz. No longer colonized
Armenia,ARM,1887,zzz. Not colonized
Australia,AUS,1887,United Kingdom
Azerbaijan,AZE,1887,zzz. Not colonized
Bahamas,BHS,1887,United Kingdom
Bahrain,BHR,1887,United Kingdom
Bangladesh,BGD,1887,United Kingdom
Barbados,BRB,1887,United Kingdom
Belgium,BEL,1887,zz. Colonizer
Belize,BLZ,1887,United Kingdom
Benin,BEN,1887,zzz. Not colonized
Bhutan,BTN,1887,zzz. Not colonized
Bolivia,BOL,1887,zzzz. No longer colonized
Botswana,BWA,1887,zzz. Not colonized
Brazil,BRA,1887,zzzz. No longer colonized
Brunei,BRN,1887,zzz. Not colonized
Burkina Faso,BFA,1887,zzz. Not colonized
Burundi,BDI,1887,zzz. Not colonized
Cambodia,KHM,1887,France
Cameroon,CMR,1887,Germany
Canada,CAN,1887,United Kingdom
Cape Verde,CPV,1887,Portugal
Central African Republic,CAF,1887,zzz. Not colonized
Chad,TCD,1887,zzz. Not colonized
Chile,CHL,1887,zzzz. No longer colonized
China,CHN,1887,zzz. Not colonized
Colombia,COL,1887,zzzz. No longer colonized
Comoros,COM,1887,zzz. Not colonized
Congo,COG,1887,France
Costa Rica,CRI,1887,zzzz. No longer colonized
Cote d'Ivoire,CIV,1887,zzz. Not colonized
Cuba,CUB,1887,Spain
Democratic Republic of Congo,COD,1887,Belgium
Djibouti,DJI,1887,France
Dominica,DMA,1887,United Kingdom
Dominican Republic,DOM,1887,zzzz. No longer colonized
East Timor,TLS,1887,Portugal
Ecuador,ECU,1887,zzzz. No longer colonized
Egypt,EGY,1887,United Kingdom
El Salvador,SLV,1887,zzzz. No longer colonized
Equatorial Guinea,GNQ,1887,Spain
Eritrea,ERI,1887,zzz. Not colonized
Eswatini,SWZ,1887,zzz. Not colonized
Ethiopia,ETH,1887,zzz. Not colonized
Fiji,FJI,1887,United Kingdom
France,FRA,1887,zz. Colonizer
Gabon,GAB,1887,France
Gambia,GMB,1887,zzz. Not colonized
Georgia,GEO,1887,zzz. Not colonized
Germany,DEU,1887,zz. Colonizer
Ghana,GHA,1887,z. Multiple colonizers
Grenada,GRD,1887,United Kingdom
Guatemala,GTM,1887,zzzz. No longer colonized
Guinea,GIN,1887,France
Guinea-Bissau,GNB,1887,Portugal
Guyana,GUY,1887,United Kingdom
Haiti,HTI,1887,zzzz. No longer colonized
Honduras,HND,1887,zzzz. No longer colonized
India,IND,1887,United Kingdom
Indonesia,IDN,1887,Netherlands
Iran,IRN,1887,zzz. Not colonized
Iraq,IRQ,1887,zzz. Not colonized
Israel,ISR,1887,zzz. Not colonized
Italy,ITA,1887,zz. Colonizer
Jamaica,JAM,1887,United Kingdom
Japan,JPN,1887,zzz. Not colonized
Jordan,JOR,1887,zzz. Not colonized
Kazakhstan,KAZ,1887,zzz. Not colonized
Kenya,KEN,1887,zzz. Not colonized
Kiribati,KIR,1887,zzz. Not colonized
Kuwait,KWT,1887,zzz. Not colonized
Kyrgyzstan,KGZ,1887,zzz. Not colonized
Laos,LAO,1887,zzz. Not colonized
Lebanon,LBN,1887,zzz. Not colonized
Lesotho,LSO,1887,United Kingdom
Liberia,LBR,1887,zzz. Not colonized
Libya,LBY,1887,zzz. Not colonized
Madagascar,MDG,1887,zzz. Not colonized
Malawi,MWI,1887,zzz. Not colonized
Malaysia,MYS,1887,zzzz. No longer colonized
Maldives,MDV,1887,United Kingdom
Mali,MLI,1887,zzz. Not colonized
Marshall Islands,MHL,1887,Germany
Mauritania,MRT,1887,zzz. Not colonized
Mauritius,MUS,1887,United Kingdom
Mexico,MEX,1887,zzzz. No longer colonized
Micronesia (country),FSM,1887,Spain
Mongolia,MNG,1887,zzz. Not colonized
Morocco,MAR,1887,Spain
Mozambique,MOZ,1887,Portugal
Myanmar,MMR,1887,United Kingdom
Namibia,NAM,1887,Germany
Nauru,NRU,1887,zzz. Not colonized
Nepal,NPL,1887,zzz. Not colonized
Netherlands,NLD,1887,zz. Colonizer
New Zealand,NZL,1887,United Kingdom
Nicaragua,NIC,1887,zzzz. No longer colonized
Niger,NER,1887,zzz. Not colonized
Nigeria,NGA,1887,zzz. Not colonized
North Korea,PRK,1887,zzz. Not colonized
Oman,OMN,1887,zzz. Not colonized
Pakistan,PAK,1887,United Kingdom
